rank,gene,axis,log2FC,log2FC_GSE121212,log2FC_AD,psoriasis_specificity,ot_overall,ot_genetic,gwas_hit,gwas_min_pexp,gwas_n_assoc,ot_known_drug,priority_score
17,LCE3D,inflammatory_up,5.373288251494503,5.8218734412770194,5.443531131477926,-0.0702428799834233,0.19993269434418037,0.2994199501939551,1,-30,1,0.0,0.25328046326269366
18,IL4R,inflammatory_up,1.386616767812964,2.149277482277061,1.813206267902392,-0.426589500089428,0.39744823135059665,0.6460479967646516,0,0,0,0.0,0.24931890689293065
19,CCL20,inflammatory_up,2.330660874397511,2.6981663184310323,0.7299274175650612,1.6007334568324496,0.3108381348780395,0.4838636731744556,0,0,0,0.0,0.24928560496182284
20,SERPINB3,inflammatory_up,6.482058120970374,6.129466621059884,3.855098302835114,2.62695981813526,0.07801295245858639,0.0,0,0,0,0.0,0.24698959776293272
21,SPRR2D,inflammatory_up,5.494581199202687,6.058859748682281,4.173018580272798,1.3215626189298897,0.14023121352310433,0.21117998227175241,0,0,0,0.0,0.23818783962894172
22,TCN1,inflammatory_up,5.690068217530276,6.63615001732021,2.991055641420403,2.699012576109873,0.08704875671554453,0.0,0,0,0,0.0,0.22899197501198632
23,CD2,inflammatory_up,1.1178462366470585,1.3966159866011243,1.107637006935721,0.0102092297113371,0.4452905532138257,0.412167933201367,0,0,0,0.0,0.22787243056982906
24,IL7R,inflammatory_up,1.2523085752822556,1.827060193154591,1.4553237397659866,-0.203015164483731,0.3724847764343384,0.5876967861296969,0,0,0,0.0,0.22447943625471728
25,LCE3E,inflammatory_up,5.285412889070354,5.601586884644025,4.70580104362161,0.5796118454487438,0.12529179279450853,0.18886569505628134,1,-30,1,0.0,0.21942775716197777
26,GATA3,silenced_down,-1.6686576457081834,-2.037924199452817,-0.7835176508105333,-0.8851399948976502,0.31154621295437596,0.468290821176475,0,0,0,0.0,0.2136450832006746
27,RORC,silenced_down,-2.146438866051599,-2.3448385889069674,-1.4582082329173298,-0.6882306331342694,0.28839057195275986,0.4579290204811496,0,0,0,0.0,0.21301304384342595
28,PRSS53,inflammatory_up,2.6210658782886003,0.7893965131570126,0.9922391556207656,1.6288267226678346,0.22775697404084688,0.37114732591744043,0,0,0,0.0,0.2128009749492428
29,RHCG,inflammatory_up,4.746222982853428,6.154365916989246,2.055827942348969,2.6903950405044594,0.11000129966360953,0.0,0,0,0,0.0,0.21053267893297134
30,LCN2,inflammatory_up,4.435645011115314,5.1183349392025645,2.035561601084724,2.4000834100305903,0.12445892829357583,0.0,0,0,0,0.0,0.20127163198590758
31,ACTA2,silenced_down,-1.214459890617885,-0.8468962207301303,-0.0140845471849364,-1.2003753434329485,0.2915308266324425,0.47759703346495025,0,0,0,0.0,0.19974986562741623
32,LCE3C,inflammatory_up,3.184832725868249,2.016716720660762,1.3505138966891064,1.8343188291791428,0.1611115154000589,0.24275050280149416,0,0,0,0.0,0.19307601858630868
33,TNIP3,inflammatory_up,2.0095615818766603,3.631090981473641,0.5794392596930313,1.430122322183629,0.2351549797244729,0.3594140286895667,0,0,0,0.0,0.1925470276619279
34,RGS1,inflammatory_up,1.8718880717666304,1.82295790082047,1.7376160964500418,0.1342719753165884,0.28594368591851904,0.4551530188843992,0,0,0,0.0,0.1921338294818736
35,AKR1B10,inflammatory_up,5.188569412478117,5.397806197814904,3.722113728793934,1.4664556836841829,0.07515399754605083,0.0,0,0,0,0.0,0.18375438225829602
36,SPRR2A,inflammatory_up,6.0008162701085945,8.927721454863345,5.712814682604333,0.2880015875042616,0.06663061324061399,0.0,0,0,0,0.0,0.17946861921750495
37,CCL2,inflammatory_up,1.384943054497907,1.6561691570265036,1.825828028032061,-0.4408849735341538,0.2659798825819618,0.3994634772839481,1,-21,1,0.0,0.17822361660258695
38,RASGRP1,inflammatory_up,1.130555306265,0.9655438806570188,0.8259616758154698,0.3045936304495302,0.2838248050733399,0.4554529038761066,0,0,0,0.0,0.1731589998568447
39,GPR12,silenced_down,-1.369650203317089,-1.9370124928454828,-0.707137740066283,-0.6625124632508059,0.25772793248070786,0.41630330955209327,0,0,0,0.0,0.17292034488193103
40,TMPRSS11D,inflammatory_up,3.896996510804141,5.339474272633573,1.2310133164772634,2.665983194326877,0.07429928398406158,0.0,0,0,0,0.0,0.17063290836840583
41,FADS2,silenced_down,-3.580328723912059,-4.298936554646599,-2.4386338948941404,-1.1416948290179183,0.1277734149013407,0.17336253172403637,0,0,0,0.0,0.16939644031740472
42,PLA2G4D,inflammatory_up,4.068965810849704,3.766909846095775,1.2712104880721735,2.7977553227775305,0.046551015721390976,0.0,0,0,0,0.0,0.16711823151407668
43,GJB2,inflammatory_up,4.116901082958264,4.817858812174745,2.6302400339707743,1.4866610489874894,0.09685983705655775,0.0,0,0,0,0.0,0.16164780222954545
44,CDH3,inflammatory_up,1.5943498498953037,1.620013084214107,1.6752000302285186,-0.0808501803332149,0.24618440287961108,0.3952378745401151,0,0,0,0.0,0.16046570829091844
45,C10orf99,inflammatory_up,5.16105452636352,4.596481304232189,3.3118610116041984,1.8491935147593213,0.0,0.0,0,0,0,0.0,0.16033717223663635
46,FABP5,inflammatory_up,3.411445143208879,3.4135986185539577,1.362796885983217,2.048648257225662,0.10904295810407498,0.0,0,0,0,0.0,0.15768661369931478
47,SPRR2B,inflammatory_up,5.564041892296427,7.456696448866352,5.616391317986937,-0.0523494256905099,0.05539299139130156,0.0,0,0,0,0.0,0.1571931628976829
48,IGFL1,inflammatory_up,3.792563481178015,2.8242161018303262,1.321745295674985,2.4708181855030293,0.05703424978374814,0.0,0,0,0,0.0,0.15647513635794988
49,SPRR1B,inflammatory_up,3.618828715422192,4.121093923211232,3.16146964315143,0.4573590722707621,0.12200837710880917,0.16187227303288962,0,0,0,0.0,0.15270025488790015
50,KLK13,inflammatory_up,3.5266901424418884,3.237938902719602,0.7372960097120198,2.7893941327298686,0.04446693460420746,0.0,0,0,0,0.0,0.15022408723280523
51,KRT16,inflammatory_up,2.42863921035322,6.223365965455105,5.307182789936523,-2.878543579583304,0.11426512773333206,0.0,0,0,0,0.0,0.148363839821061
52,KRT6C,inflammatory_up,3.1373583195031625,6.922193649788399,5.7967181278050735,-2.659359808301911,0.05854740332416001,0.0,0,0,0,0.0,0.14184869763471744
53,ZC3H12A,inflammatory_up,3.3751243136790494,3.1370482945540603,1.4358130019654176,1.939311311713632,0.07821568702218211,0.0,0,0,0,0.0,0.14179148702818667
54,LTF,inflammatory_up,4.816628676835696,4.423815999804067,4.5826777014467455,0.2339509753889501,0.059857435346686035,0.0,0,0,0,0.0,0.14092476576146648
55,KYNU,inflammatory_up,3.4625315487416284,4.461968572860419,1.365174316125339,2.097357232616289,0.059436347715380186,0.0,0,0,0,0.0,0.1400016139423108
56,SPRR2G,inflammatory_up,4.814703389927478,5.403722500848044,5.074302230773261,-0.2595988408457836,0.04699878814203975,0.0,0,0,0,0.0,0.13616837564358017
57,HEPHL1,inflammatory_up,4.731419531389721,6.817503916677714,4.938117188008888,-0.2066976566191662,0.05158965191543752,0.0,0,0,0,0.0,0.13449616170902973
58,SLC6A14,inflammatory_up,3.491329087165832,4.5927191639572165,1.5001527579496234,1.9911763292162088,0.04561706563386767,0.0,0,0,0,0.0,0.13300271988282336
59,CXCL1,inflammatory_up,3.2156715660682904,2.836168346764905,1.354826124864707,1.8608454412035835,0.07060594125321286,0.0,0,0,0,0.0,0.13238930672454147
60,FOXC1,silenced_down,-1.3383799539183316,-1.4973850490485248,-0.5908569673241293,-0.7475229865942024,0.1853489504619694,0.29168352128052455,0,0,0,0.0,0.13132542605589093
61,KRT6A,inflammatory_up,4.036986479476679,5.458014463176736,4.183431906959366,-0.1464454274826865,0.08926623478606187,0.0,0,0,0,0.0,0.12825389349014762
62,ATP12A,inflammatory_up,3.625467128221787,4.912548109540999,2.124445411962048,1.5010217162597388,0.048307371966266395,0.0,0,0,0,0.0,0.12779695519920548
63,THRSP,silenced_down,-3.758676021288712,-3.664418572433519,-2.260231545566291,-1.498444475722421,0.03853453957160646,0.0,0,0,0,0.0,0.12766306393395288
64,PM20D1,silenced_down,-3.5703033790718623,-3.433086436452935,-1.7238354144454195,-1.8464679646264428,0.03246470966609706,0.0,0,0,0,0.0,0.12694004514325036
65,NFKBIZ,inflammatory_up,1.835731853625071,1.4005621557122607,0.4684291311427255,1.3673027224823455,0.13909874506523076,0.15805787327660595,0,0,0,0.0,0.12605942720112484
66,CHAC1,inflammatory_up,2.9925980213200822,3.5695241340250368,1.2604935231362064,1.7321044981838758,0.0727345312509491,0.0,0,0,0,0.0,0.12404090534472567
67,ARG1,inflammatory_up,2.2384976499631373,1.839717269779391,-0.1678701202794839,2.406367770242621,0.09174188257721562,0.0,0,0,0,0.0,0.12377699485641955
68,GAL,silenced_down,-3.4535860023009297,-2.975886072342296,-1.8006680730965634,-1.6529179292043663,0.038783647094851464,0.0,0,0,0,0.0,0.1220582475819077
69,PRSS27,inflammatory_up,3.5188977274848905,3.537353762294185,2.10702307756444,1.4118746499204504,0.043573669830252605,0.0,0,0,0,0.0,0.12089062261896014
70,ELOVL3,silenced_down,-3.3621592397221614,-3.008656071866893,-2.137577556253777,-1.2245816834683838,0.06388511459556644,0.0,0,0,0,0.0,0.12066486147537002
71,SPRR2E,inflammatory_up,4.092872825655425,4.230150548021912,3.2289065857181294,0.8639662399372954,0.029175054086872088,0.0,0,0,0,0.0,0.12039541294677916
72,OASL,inflammatory_up,3.5841754287954632,4.036911257403604,2.5212735794799377,1.0629018493155256,0.054626778852848466,0.0,0,0,0,0.0,0.12001997912282839
73,SPRR4,silenced_down,-2.7485159457749413,-0.9978768460133972,0.0202028221397267,-2.768718767914668,0.022747836344250608,0.0,0,0,0,0.0,0.11817472567424588
74,HPSE,inflammatory_up,2.7740856717914744,1.901650124537996,0.8209967433056482,1.9530889284858264,0.058557155445818417,0.0,0,0,0,0.0,0.1164842660171059
75,MSMB,silenced_down,-3.110731641307108,-1.5345030353580753,-1.2122129707235294,-1.8985186705835788,0.03461670813577699,0.0,0,0,0,0.0,0.11545159148301942
76,CHI3L2,inflammatory_up,3.896080348302808,4.2109468911163965,3.335785370137468,0.560294978165341,0.04451648797677489,0.0,0,0,0,0.0,0.11454569168610251
77,PAPL,inflammatory_up,3.2980247051910068,3.1245906929696847,1.0962061870140092,2.2018185181769976,0.0,0.0,0,0,0,0.0,0.11316793616653928
78,AWAT2,silenced_down,-3.086331217536014,-3.3807439959332246,-1.784072562637859,-1.302258654898155,0.060624006642088946,0.0,0,0,0,0.0,0.11288500730290155
79,SYT8,silenced_down,-3.1912787780933893,-2.093701157978199,-1.422787566504378,-1.7684912115890112,0.028838083909575228,0.0,0,0,0,0.0,0.11274335475370156
80,TGM1,inflammatory_up,2.6092192977646453,2.112496806676126,0.928434538270813,1.6807847594938323,0.06486999498995343,0.0,0,0,0,0.0,0.10854758055001115
81,PIP,silenced_down,-2.572578392628687,-1.273680090165314,-0.1082630240500062,-2.4643153685786805,0.025282649834549142,0.0,0,0,0,0.0,0.10770610727023151
82,TREX2,inflammatory_up,3.0057065605185875,2.7392003293904508,1.4507636128200665,1.554942947698521,0.0388911799464785,0.0,0,0,0,0.0,0.10694937008221118
83,KLK6,inflammatory_up,3.126804831368132,3.8324010255388217,1.8760560990508917,1.2507487323172406,0.04535121598315566,0.0,0,0,0,0.0,0.1067767755646591
84,IFI27,inflammatory_up,3.552182518008186,5.348154610525489,4.267922622714092,-0.7157401047059064,0.041801477913821695,0.0,0,0,0,0.0,0.10661854149917928
85,POSTN,silenced_down,-1.8191741586541763,-2.720659524004403,0.2085684015544551,-2.0277425602086314,0.09503298368269796,0.0,0,0,0,0.0,0.10494430016821886
86,GJB4,silenced_down,-3.1576236116836283,-3.2451937657672643,-1.721397844328918,-1.4362257673547103,0.025947871933729293,0.0,0,0,0,0.0,0.1036489782860222
87,DES,silenced_down,-2.647561078745756,-1.6067247393416255,-0.4067050662962082,-2.240856012449548,0.01961601101129249,0.0,0,0,0,0.0,0.10293116314268803
88,CNFN,inflammatory_up,2.8687180947026896,2.580789614495057,1.330937628467935,1.5377804662347545,0.03915348211151549,0.0,0,0,0,0.0,0.10268872476636401
89,ARSF,inflammatory_up,2.7261960416637434,2.861506826522856,0.9631897580386656,1.763006283625078,0.037623090870596315,0.0,0,0,0,0.0,0.10259365163524187
90,SERPINA12,silenced_down,-2.600288040576249,-2.3715449885251303,-1.548494720774647,-1.051793319801602,0.08260454405820666,0.0,0,0,0,0.0,0.10238269884197455
91,LDLR,inflammatory_up,1.1015413951730355,1.281025295856189,1.321961304965762,-0.2204199097927262,0.1677049791643171,0.2496710145148345,0,0,0,0.0,0.10183456443915563
92,GJB6,inflammatory_up,2.716620681061646,3.503818173137458,1.686721579518247,1.029899101543399,0.07316714346692892,0.0,0,0,0,0.0,0.10148839731412289
93,CST6,silenced_down,-2.452377087161847,-1.5286575495516797,-0.8171028941746057,-1.6352741929872412,0.05981309289576459,0.0,0,0,0,0.0,0.10094875882477397
94,FNDC1,silenced_down,-1.0335989449549832,-1.7577181623770683,-1.234250356182308,0.2006514112273247,0.16559928660453807,0.2689950356642599,0,0,0,0.0,0.10058986957833436
95,GDA,inflammatory_up,2.8992488046370304,5.162640361643407,2.0164835390263622,0.8827652656106681,0.06126064806165089,0.0,0,0,0,0.0,0.0989160613849096
96,DGAT2L6,silenced_down,-2.98497167662174,-2.835975365301001,-1.533806289186728,-1.4511653874350117,0.024196408610774787,0.0,0,0,0,0.0,0.09819447802527063
97,BTC,silenced_down,-2.9412342094856734,-4.705322574469271,-3.996025668569061,1.054791459083388,0.045659459279627064,0.0,0,0,0,0.0,0.09738241945462228
98,DCD,silenced_down,-2.299904660898473,-2.560405901605824,0.0997788965678028,-2.3996835574662763,0.02191796571110562,0.0,0,0,0,0.0,0.0970071531561553
99,KRT77,silenced_down,-3.6130308707523087,-5.082801974219296,-3.765491705722943,0.1524608349706344,0.039498401768825186,0.0,0,0,0,0.0,0.09570904722585205
100,OAS2,inflammatory_up,2.753833593017018,3.878059523522611,2.553537546259433,0.2002960467575847,0.0987750210406088,0.0,0,0,0,0.0,0.09569381501550041
101,KRT2,silenced_down,-1.7041739164201974,-1.2178229729870529,0.0418346714582504,-1.746008587878448,0.09488756952707789,0.0,0,0,0,0.0,0.09564096477036868
102,ACSBG1,silenced_down,-2.5690926740245783,-2.1219573198851958,-0.7346568500075152,-1.834435824017063,0.028143235771712207,0.0,0,0,0,0.0,0.0956263925841386
103,TMEM171,inflammatory_up,1.1594445276651095,1.4828490626380666,0.1122666876141301,1.0471778400509797,0.11848129809456646,0.18493964690686057,0,0,0,0.0,0.09399373913996335
104,GZMB,inflammatory_up,2.450314415276036,1.6270892040267613,0.8852702524029958,1.56504416287304,0.04617095752160402,0.0,0,0,0,0.0,0.09386888711658814
105,ALOX12B,inflammatory_up,2.09609442424315,1.527887726903674,0.5164235111718893,1.5796709130712605,0.07059372438855503,0.0,0,0,0,0.0,0.09375016291055699
106,KRT25,silenced_down,-1.7145400355448015,-1.0398946827119968,0.2736659809069328,-1.9882060164517343,0.07342451043675646,0.0,0,0,0,0.0,0.09225944783236473
107,TGM3,inflammatory_up,2.369854224656649,2.2309894543550826,1.4617723312764284,0.9080818933802206,0.08046466362450824,0.0,0,0,0,0.0,0.0917686868948828
108,TYMP,inflammatory_up,3.166254028493104,3.6416708818181247,2.6045799573136312,0.5616740711794721,0.04068763532303966,0.0,0,0,0,0.0,0.09165523629459779
109,SBNO2,inflammatory_up,1.137252714807619,1.318699096985715,1.2460245766500204,-0.1087718618424014,0.13419842619841574,0.21691321731470037,1,-18,1,0.0,0.09024520122379835
110,PPIF,inflammatory_up,1.4369171051247198,1.464034546980484,0.7278471975590248,0.709069907565695,0.10984481244402708,0.16950833130009316,0,0,0,0.0,0.08993600690031396
111,ADAMDEC1,inflammatory_up,2.263785037412229,2.0238075435075884,0.651119702457187,1.6126653349550415,0.04727400330889234,0.0,0,0,0,0.0,0.08985228545591031
112,A2ML1,inflammatory_up,2.245418386256871,1.6087576444956042,0.2259733376405375,2.0194450486163333,0.027604098088019516,0.0,0,0,0,0.0,0.0897938596751995
113,WFDC12,inflammatory_up,2.1260506406539355,2.0212585390941884,1.11454740170978,1.0115032389441554,0.08467644110085101,0.0,0,0,0,0.0,0.08850572670838287
114,FLG2,silenced_down,-2.811901834812028,-2.529941600286218,-1.7857762873047776,-1.0261255475072506,0.026522298529875653,0.03145063780056263,0,0,0,0.0,0.08848487461330692
115,ACTG2,silenced_down,-2.200465553589944,-1.1432889742192265,-0.0471553213355933,-2.1533102322543507,0.019861742333630996,0.0,0,0,0,0.0,0.0881190978763779
116,HERC6,inflammatory_up,2.6497987721996914,2.923396306061214,1.5223094997413016,1.1274892724583898,0.03889891408813551,0.0,0,0,0,0.0,0.08761714551807252
117,NAMPT,inflammatory_up,1.8693435826231748,2.372666314335338,1.119171080775911,0.7501725018472638,0.11336391225933193,0.0,0,0,0,0.0,0.08721948081692432
118,CSTA,inflammatory_up,1.8360335842782325,1.5250693859909925,0.0896006594619223,1.7464329248163102,0.04667365995720167,0.06582639873319972,0,0,0,0.0,0.08673878846094216
119,IGFL2,silenced_down,-2.5220971418409848,-1.9057052037061752,-0.9793589408505384,-1.5427382009904465,0.024006922418630505,0.0,0,0,0,0.0,0.08648068555895663
120,HS3ST6,silenced_down,-2.748750898664313,-2.464501422329442,-1.5891965023699175,-1.1595543962943955,0.02641318521983348,0.0,0,0,0,0.0,0.08609893319924222
121,PCP4,silenced_down,-2.2003747604381867,-0.4118846423592256,-0.1321119028496938,-2.068262857588493,0.01892083575781222,0.0,0,0,0,0.0,0.08595886675505231
122,MMP9,inflammatory_up,1.552593750506162,1.897725699132468,1.0977585304069193,0.4548352200992427,0.10855234567306964,0.15316019006844767,0,0,0,0.0,0.08578733066688365
123,MMP12,inflammatory_up,1.8543729548579568,2.286207515539317,3.7203154754654415,-1.8659425206074856,0.052596108617416065,0.0,0,0,0,0.0,0.08532110529377207
124,CCR7,inflammatory_up,1.6843601290698555,1.2529383405634076,1.3528450633999811,0.3315150656698744,0.1136708898594089,0.11491312238287138,0,0,0,0.0,0.08516930900964373
125,IL1B,inflammatory_up,1.461060700660188,1.7056314540677353,0.2798239661971727,1.181236734463015,0.11526199281974442,0.0,0,0,0,0.0,0.08503681418432008
126,C5orf46,silenced_down,-3.441587847519615,-3.370819005967487,-3.437511400222918,-0.0040764472966969,0.0330748225204952,0.0,0,0,0,0.0,0.084980027515452
127,SERPINB13,inflammatory_up,2.6338934407269763,2.3852316952771835,1.629579478923148,1.0043139618038284,0.03879322148566583,0.0,0,0,0,0.0,0.08453856835713786
128,CCL18,inflammatory_up,2.7003748819015567,1.0467316297585985,3.649848859137144,-0.9494739772355868,0.035041933480028375,0.0,0,0,0,0.0,0.08381283027169228
129,RND1,inflammatory_up,2.283707917245854,2.572337278028246,0.8584488925261782,1.425259024719676,0.037308776449983955,0.0,0,0,0,0.0,0.0824680082647429
130,ACTA1,silenced_down,-1.9609311858211864,-0.3284812719159734,0.1280924201152333,-2.08902360593642,0.02047252752114222,0.0,0,0,0,0.0,0.08001580557703306
131,ANKRD33B,silenced_down,-2.1054397309958706,-3.3630469993095966,-0.6232074516016368,-1.4822322793942335,0.030390250840361423,0.03641717723869212,0,0,0,0.0,0.07941719996728008
132,IFI6,inflammatory_up,2.7717663930500995,3.676416184244173,2.047984513852075,0.7237818791980244,0.029110949022172213,0.0,0,0,0,0.0,0.07877857088279956
133,KRT17,inflammatory_up,1.856719768091482,3.1440642496033355,1.7195111325182229,0.1372086355732591,0.1249030404982592,0.0,0,0,0,0.0,0.07875857858543917
134,HAL,inflammatory_up,2.1857205072421264,1.453459012795598,0.7405022404490165,1.44521826679311,0.03153617046298238,0.0,0,0,0,0.0,0.07766636464797794
135,CRAT,silenced_down,-2.421852556829167,-2.87252679233386,-1.155433510725505,-1.2664190461036622,0.02281740330988684,0.0,0,0,0,0.0,0.07729710480195377
136,CLDN1,silenced_down,-1.8200765810792268,-2.1877069430756078,-1.117380621135915,-0.7026959599433118,0.0939976559868901,0.0,0,0,0,0.0,0.07690231359667712
137,TPPP,silenced_down,-2.2140341478062195,-3.2487913779348894,-0.7776667079194661,-1.4363674398867534,0.027472003090299794,0.0,0,0,0,0.0,0.07665571353485581
138,SAA1,inflammatory_up,2.007009807729266,1.0458262533551268,0.5124666102974094,1.4945431974318573,0.039189105948244214,0.0,0,0,0,0.0,0.07658082315325275
139,HSD3B1,silenced_down,-1.6825909788052975,-2.063238719571021,0.3863008101264631,-2.0688917889317606,0.03235319814957576,0.0,0,0,0,0.0,0.07628637890539286
140,CILP,silenced_down,-1.9209083760172043,-0.5733339644201401,0.1430547532768362,-2.063963129294041,0.013808600980807956,0.0,0,0,0,0.0,0.07560844049794148
141,EPGN,inflammatory_up,2.4515081093945343,3.3391147261246346,1.6117599969910488,0.8397481124034856,0.038151630148345515,0.0,0,0,0,0.0,0.07550570647383271
142,IL34,silenced_down,-2.544177909227457,-3.055669828109875,-1.5150722758854265,-1.0291056333420308,0.021440456642037753,0.0,0,0,0,0.0,0.07536518688162222
143,UPP1,inflammatory_up,2.4346526655410226,3.5740151194743257,1.518332032730668,0.9163206328103546,0.03475714516086271,0.0,0,0,0,0.0,0.07522805177846509
144,SCGB1D2,silenced_down,-2.0836912884504493,-1.670370662216026,-0.5665058205761446,-1.5171854678743046,0.028710948950355832,0.0,0,0,0,0.0,0.07503154152792518
145,PLA2G4E,inflammatory_up,2.147147437654501,1.839194183263655,1.1126503295795134,1.0344971080749876,0.04850191747556385,0.0,0,0,0,0.0,0.07487510295221367
146,AADACL3,silenced_down,-3.020310860296842,-4.507569355134125,-2.815187367983979,-0.2051234923128628,0.027889057362876776,0.0,0,0,0,0.0,0.07473371380730716
147,CHP2,silenced_down,-2.508119349607469,-2.311010001278982,-1.5267067729410382,-0.9814125766664308,0.024554455494236842,0.0,0,0,0,0.0,0.07458253766903881
148,SAMD9,inflammatory_up,2.1027541382497565,2.526394213223683,0.8101599472258165,1.29259419102394,0.03745164851560319,0.0,0,0,0,0.0,0.07446203517427066
149,KLK10,inflammatory_up,2.180734768716474,1.9038060082651924,0.8302839625350842,1.3504508061813905,0.028450366895552116,0.0,0,0,0,0.0,0.0742868030646594
150,WIF1,silenced_down,-2.6756117155672765,-3.871872008855813,-2.9080103306436285,0.2323986150763519,0.05001504415611561,0.0,0,0,0,0.0,0.07422245463253661
151,PITX1,inflammatory_up,2.0865385486706867,2.7482867601199903,1.489211155267824,0.5973273934028627,0.07302670419736532,0.0,0,0,0,0.0,0.07396459212405747
152,LGALS3,silenced_down,-1.1120067421764128,-0.9651516464933828,-0.1624143553092096,-0.9495923868672032,0.12483337660684067,0.0,0,0,0,0.0,0.07388439323026054
153,AKR1B15,inflammatory_up,2.887397509507826,3.070706449157766,2.8097500619423927,0.0776474475654334,0.040816173748263684,0.0,0,0,0,0.0,0.07344692739284278
154,LCE5A,silenced_down,-2.924828596578541,-2.7952309143816287,-3.388625525978722,0.4637969294001807,0.018077998591902185,0.0,0,0,0,0.0,0.07334193568052666
155,FAR2,silenced_down,-2.12102965032651,-2.0731131566446543,-1.0879707056723626,-1.0330589446541474,0.0465016549941744,0.0,0,0,0,0.0,0.07326631401526315
156,ISG15,inflammatory_up,2.2653863949349424,2.7803275955868045,1.1663773613554267,1.0990090335795155,0.03209242763668037,0.0,0,0,0,0.0,0.07300087747099562
157,AQP9,silenced_down,-2.2150828988192908,-2.75289661037648,-2.005676095867213,-0.2094068029520777,0.08045574061270129,0.0,0,0,0,0.0,0.07265750244325873
158,CD1A,silenced_down,-1.1870287614692565,-0.9190219893869248,0.243033588762958,-1.4300623502322145,0.09168035825482124,0.0,0,0,0,0.0,0.07260735869895642
159,SOAT1,silenced_down,-1.6639121147345382,-1.6857289743369508,-0.4850422321512164,-1.1788698825833217,0.06969834929469874,0.0,0,0,0,0.0,0.07237397190063152
160,PSAPL1,silenced_down,-2.18935867692363,-1.729133332794543,-0.6216801815976112,-1.5676784953260188,0.011815339776641797,0.0,0,0,0,0.0,0.07229895719067976
161,MT4,silenced_down,-2.3275408702321663,-1.342375148269491,-1.1218480604782353,-1.205692809753931,0.01975773903144416,0.0,0,0,0,0.0,0.0720240800833126
162,SPRR1A,inflammatory_up,2.7567234740053435,3.751878305885956,3.003995655390505,-0.2472721813851617,0.03653868502349621,0.0,0,0,0,0.0,0.07142007745260898
163,HSD11B1,silenced_down,-2.724503239846644,-3.549070150523585,-3.068343016782473,0.343839776935829,0.03230982544271626,0.0,0,0,0,0.0,0.07077022239836352
164,PDZK1IP1,inflammatory_up,2.1368724688807585,1.9140517136246924,1.029250431991179,1.1076220368895795,0.03540641778092662,0.0,0,0,0,0.0,0.07076850715069184
165,ADIPOQ,silenced_down,-1.1945684532051275,-0.7605709252580882,-0.324452826758654,-0.8701156264464737,0.11528201362940782,0.0,0,0,0,0.0,0.07075384417630702
166,CXCL10,inflammatory_up,2.280471790606362,2.694331886603835,1.7190348229280463,0.5614369676783155,0.052959232766345295,0.0,0,0,0,0.0,0.07072160453194719
167,STAT1,inflammatory_up,1.819079104690437,1.7130603276861658,0.6354575975647876,1.1836215071256495,0.0536872632073448,0.0,0,0,0,0.0,0.07049586135327127
168,VNN3,inflammatory_up,2.2344712616477644,3.75099613391762,0.5913052053052344,1.64316605634253,0.0,0.0,0,0,0,0.0,0.07038392201984463
169,FADS1,silenced_down,-2.1563005140226013,-2.9361770211094016,-1.7658087646804628,-0.3904917493421385,0.05092979165035528,0.0722870534968684,0,0,0,0.0,0.07022681121950435
170,GDPD3,inflammatory_up,2.1482463919937027,2.178859979522659,0.9234874387641296,1.224758953229573,0.02674813317576861,0.0,0,0,0,0.0,0.07002036555491085
171,PRSS22,inflammatory_up,2.9284841842802978,3.575314772347823,2.8095396193366637,0.1189445649436344,0.027201585085781556,0.0,0,0,0,0.0,0.06996815118839983
172,MX1,inflammatory_up,2.5398517251264274,3.607993444119644,2.097504448886157,0.4423472762402705,0.038105761198962036,0.0,0,0,0,0.0,0.06978094699451486
173,KRT27,silenced_down,-1.3998789509679566,-0.7310822135624724,0.0497165612850083,-1.449595512252965,0.06842697954199402,0.0,0,0,0,0.0,0.06977734380553412
174,CCNB1,inflammatory_up,1.765971262784554,1.8999084856742083,1.0826909298741452,0.6832803329104089,0.08099844888517206,0.0,0,0,0,0.0,0.06962126209119723
175,PAMR1,silenced_down,-1.895121886973797,-3.237881088107033,-0.2325468430784916,-1.662575043895305,0.02144497755253204,0.0,0,0,0,0.0,0.06958785161944119
176,UGT3A2,silenced_down,-2.246121727668016,-3.599241072455546,-3.1553969869980363,0.9092752593300206,0.03477357261069378,0.0,0,0,0,0.0,0.06956986214249111
177,ABCA12,inflammatory_up,1.351834805249538,0.7750538043914599,0.1316649498590063,1.2201698553905316,0.08279921622786807,0.0,0,0,0,0.0,0.06943568252697442
178,CXCL9,inflammatory_up,2.242273410962386,2.8880473664692845,1.513058773131225,0.7292146378311608,0.0437560710966298,0.0,0,0,0,0.0,0.06935736661498434
179,CNN1,silenced_down,-2.012322550231852,-1.2212714989898303,-0.3627466543667736,-1.6495758958650777,0.011862299279231854,0.0,0,0,0,0.0,0.06884540202522695
180,TMPRSS4,inflammatory_up,2.0408455368242824,3.182435595785278,3.321672224500773,-1.2808266876764909,0.02858400365308794,0.0,0,0,0,0.0,0.06879427135722241
181,KRT6B,inflammatory_up,2.7474305047503744,3.811038179836477,2.4986716552894466,0.2487588494609278,0.03066715256826073,0.0,0,0,0,0.0,0.06878861746802895
182,IDO1,inflammatory_up,1.3808190828310487,1.1087678902523022,0.5169384319911253,0.8638806508399234,0.09731304979244496,0.0,0,0,0,0.0,0.06875913165883911
